minutes;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66
1041;1257810;1258506;1257234;1256934;1256628;1256322;1256010;1255686;1255362;1255026;1254684;1254336;1253976;1253610;1253238;1252848;1252452;1252044;1251630;1251192;1250748;1250286;1249812;1249314;1248804;1248276;1247724;1247148;1246548;1245924;1245270;1244586;1243872;1243116;1242324;1241484;1240602;1239666;1238670;1237614;1236486;1235274;1233978;1232586;1231080;1229448;1227672;1225734;1223610;1221258;1218660;1215756;1212492;1208808;1204602;1199766;1194150;1187544;1179684;1170192;1158564;1144074;1125714;1102116;1071630;1032726;985338
1042;1258788;1259490;1258224;1257930;1257636;1257336;1257030;1256718;1256394;1256070;1255740;1255398;1255050;1254690;1254324;1253952;1253562;1253166;1252758;1252338;1251900;1251450;1250988;1250502;1250004;1249488;1248948;1248390;1247802;1247196;1246560;1245888;1245192;1244454;1243680;1242864;1242000;1241088;1240116;1239084;1237980;1236804;1235538;1234176;1232706;1231110;1229376;1227480;1225398;1223106;1220556;1217718;1214526;1210914;1206792;1202046;1196526;1190034;1182294;1172940;1161444;1147080;1128798;1105188;1074474;1034976;986520
1043;1259766;1260474;1259214;1258932;1258644;1258350;1258050;1257744;1257432;1257120;1256796;1256460;1256124;1255776;1255416;1255050;1254672;1254288;1253886;1253478;1253052;1252614;1252164;1251690;1251204;1250700;1250178;1249632;1249062;1248468;1247844;1247196;1246512;1245792;1245036;1244244;1243398;1242510;1241562;1240554;1239480;1238328;1237092;1235766;1234332;1232772;1231080;1229226;1227192;1224954;1222464;1219686;1216560;1213026;1208988;1204338;1198920;1192542;1184934;1175718;1164366;1150128;1131948;1108344;1077414;1037310;987738
1044;1260744;1261458;1260204;1259928;1259646;1259364;1259070;1258776;1258470;1258164;1257846;1257528;1257192;1256856;1256508;1256154;1255788;1255410;1255020;1254618;1254204;1253778;1253340;1252884;1252410;1251918;1251402;1250874;1250316;1249740;1249134;1248498;1247832;1247136;1246398;1245624;1244802;1243932;1243014;1242030;1240980;1239858;1238652;1237356;1235958;1234440;1232784;1230978;1228998;1226802;1224372;1221660;1218606;1215144;1211196;1206642;1201332;1195074;1187598;1178520;1167318;1153236;1135164;1111578;1080450;1039740;989004
1045;1261716;1262442;1261194;1260924;1260654;1260378;1260096;1259808;1259514;1259208;1258902;1258590;1258266;1257936;1257600;1257252;1256898;1256532;1256154;1255764;1255362;1254942;1254516;1254072;1253610;1253130;1252632;1252116;1251576;1251012;1250424;1249806;1249158;1248480;1247760;1247004;1246206;1245360;1244460;1243506;1242486;1241388;1240218;1238952;1237590;1236108;1234500;1232736;1230798;1228662;1226292;1223640;1220658;1217280;1213416;1208958;1203762;1197624;1190280;1181358;1170318;1156386;1138452;1114896;1083582;1042266;990312
1046;1262694;1263426;1262184;1261926;1261662;1261392;1261116;1260834;1260552;1260258;1259958;1259652;1259340;1259022;1258692;1258356;1258008;1257654;1257282;1256904;1256514;1256112;1255692;1255260;1254810;1254348;1253862;1253358;1252836;1252284;1251714;1251114;1250484;1249824;1249122;1248390;1247610;1246788;1245912;1244982;1243992;1242924;1241784;1240554;1239222;1237782;1236216;1234494;1232610;1230528;1228212;1225626;1222716;1219416;1215642;1211286;1206204;1200192;1192992;1184220;1173348;1159590;1141800;1118304;1086828;1044894;991674
1047;1263672;1264410;1263180;1262922;1262670;1262406;1262136;1261866;1261590;1261308;1261014;1260720;1260414;1260102;1259784;1259460;1259118;1258776;1258416;1258050;1257672;1257276;1256874;1256454;1256016;1255566;1255092;1254606;1254096;1253562;1253004;1252422;1251810;1251168;1250490;1249776;1249020;1248216;1247370;1246464;1245498;1244460;1243350;1242156;1240860;1239462;1237932;1236258;1234422;1232394;1230144;1227624;1224786;1221564;1217886;1213632;1208658;1202778;1195722;1187118;1176420;1162848;1145220;1121802;1090176;1047630;993096
1048;1264650;1265394;1264170;1263924;1263672;1263420;1263162;1262898;1262628;1262352;1262070;1261782;1261488;1261188;1260876;1260558;1260234;1259898;1259550;1259196;1258824;1258446;1258050;1257642;1257222;1256784;1256328;1255848;1255356;1254840;1254300;1253730;1253136;1252512;1251852;1251162;1250430;1249650;1248822;1247946;1247004;1246002;1244922;1243758;1242504;1241136;1239654;1238028;1236240;1234266;1232076;1229622;1226862;1223724;1220136;1215984;1211130;1205382;1198482;1190046;1179534;1166154;1148706;1125390;1093650;1050486;994572
1049;1265628;1266378;1265160;1264926;1264680;1264434;1264182;1263930;1263666;1263402;1263126;1262850;1262562;1262274;1261974;1261662;1261344;1261020;1260684;1260336;1259982;1259610;1259232;1258836;1258428;1258002;1257558;1257096;1256616;1256118;1255590;1255044;1254468;1253862;1253220;1252548;1251834;1251084;1250280;1249428;1248516;1247544;1246494;1245366;1244148;1242822;1241382;1239798;1238064;1236150;1234014;1231632;1228944;1225890;1222392;1218348;1213620;1208010;1201260;1192998;1182684;1169514;1152264;1129080;1097244;1053474;996120
1050;1266606;1267368;1266156;1265922;1265688;1265454;1265208;1264962;1264710;1264452;1264188;1263918;1263642;1263354;1263066;1262766;1262460;1262142;1261818;1261482;1261140;1260780;1260408;1260030;1259628;1259220;1258788;1258344;1257876;1257396;1256886;1256352;1255794;1255206;1254588;1253940;1253250;1252518;1251738;1250916;1250028;1249086;1248066;1246974;1245792;1244508;1243110;1241574;1239894;1238028;1235958;1233642;1231032;1228062;1224666;1220730;1216122;1210650;1204062;1195980;1185876;1172928;1155894;1132860;1100964;1056594;997734
1051;1267584;1268352;1267146;1266924;1266696;1266468;1266234;1265994;1265748;1265496;1265244;1264980;1264716;1264440;1264158;1263870;1263576;1263270;1262952;1262628;1262298;1261950;1261590;1261224;1260840;1260438;1260024;1259592;1259142;1258674;1258182;1257666;1257126;1256556;1255962;1255326;1254660;1253952;1253202;1252398;1251546;1250628;1249644;1248588;1247442;1246194;1244838;1243356;1241724;1239918;1237908;1235664;1233126;1230246;1226946;1223118;1218636;1213308;1206882;1198998;1189104;1176390;1159602;1136748;1104816;1059864;999432
1052;1268562;1269336;1268142;1267926;1267704;1267482;1267254;1267026;1266786;1266546;1266300;1266048;1265790;1265526;1265256;1264974;1264686;1264392;1264092;1263774;1263450;1263120;1262772;1262418;1262046;1261656;1261260;1260840;1260408;1259952;1259478;1258980;1258458;1257906;1257330;1256718;1256076;1255392;1254660;1253886;1253064;1252176;1251222;1250202;1249092;1247886;1246572;1245138;1243560;1241808;1239864;1237686;1235232;1232436;1229232;1225518;1221162;1215984;1209732;1202034;1192368;1179906;1163376;1140738;1108812;1063296;1001220
1053;1269540;1270326;1269132;1268928;1268712;1268502;1268280;1268058;1267830;1267596;1267356;1267116;1266864;1266612;1266348;1266078;1265802;1265520;1265226;1264920;1264608;1264290;1263954;1263612;1263252;1262880;1262490;1262088;1261668;1261230;1260774;1260294;1259790;1259262;1258698;1258110;1257486;1256826;1256124;1255380;1254582;1253724;1252806;1251816;1250742;1249578;1248312;1246926;1245396;1243704;1241826;1239720;1237338;1234638;1231530;1227930;1223706;1218678;1212600;1205106;1195674;1183476;1167228;1144836;1112958;1066890;1003104
1054;1270518;1271310;1270128;1269924;1269726;1269516;1269306;1269090;1268868;1268646;1268418;1268184;1267944;1267698;1267446;1267182;1266918;1266642;1266360;1266072;1265772;1265460;1265136;1264806;1264458;1264104;1263726;1263342;1262934;1262514;1262070;1261608;1261122;1260612;1260072;1259508;1258902;1258266;1257588;1256868;1256100;1255272;1254390;1253430;1252398;1251276;1250052;1248714;1247238;1245606;1243788;1241754;1239456;1236840;1233840;1230354;1226262;1221390;1215486;1208202;1199016;1187100;1171152;1149042;1117254;1070676;1005096
1055;1271496;1272294;1271118;1270926;1270734;1270530;1270332;1270122;1269912;1269696;1269474;1269252;1269018;1268784;1268538;1268292;1268034;1267770;1267500;1267218;1266930;1266630;1266318;1266000;1265670;1265322;1264962;1264590;1264200;1263798;1263372;1262922;1262454;1261962;1261446;1260900;1260324;1259706;1259058;1258362;1257624;1256826;1255974;1255050;1254060;1252974;1251798;1250508;1249086;1247508;1245756;1243794;1241580;1239054;1236156;1232790;1228830;1224114;1218396;1211328;1202394;1190772;1175154;1153356;1121712;1074654;1007208
1056;1272474;1273284;1272114;1271928;1271742;1271550;1271358;1271154;1270956;1270746;1270536;1270320;1270098;1269870;1269636;1269396;1269150;1268898;1268634;1268364;1268088;1267800;1267506;1267194;1266876;1266546;1266204;1265844;1265466;1265076;1264668;1264242;1263792;1263318;1262820;1262298;1261740;1261152;1260522;1259856;1259142;1258380;1257558;1256676;1255716;1254678;1253544;1252302;1250934;1249416;1247730;1245840;1243704;1241274;1238478;1235232;1231416;1226856;1221324;1214484;1205808;1194498;1179234;1157790;1126344;1078848;1009458
1057;1273452;1274268;1273110;1272930;1272750;1272570;1272378;1272192;1271994;1271796;1271592;1271388;1271172;1270956;1270734;1270500;1270266;1270020;1269774;1269516;1269246;1268970;1268688;1268394;1268088;1267770;1267440;1267092;1266738;1266360;1265970;1265556;1265130;1264674;1264194;1263690;1263162;1262592;1261992;1261350;1260666;1259934;1259148;1258296;1257378;1256382;1255290;1254102;1252788;1251330;1249710;1247892;1245840;1243500;1240812;1237686;1234008;1229610;1224276;1217658;1209258;1198272;1183386;1162332;1131144;1083276;1011858
1058;1274430;1275252;1274100;1273932;1273758;1273584;1273404;1273224;1273038;1272846;1272654;1272456;1272252;1272042;1271826;1271610;1271382;1271148;1270908;1270662;1270410;1270146;1269870;1269588;1269294;1268994;1268676;1268346;1268004;1267644;1267272;1266876;1266462;1266030;1265574;1265088;1264578;1264038;1263462;1262850;1262196;1261494;1260738;1259922;1259046;1258086;1257042;1255902;1254642;1253244;1251690;1249950;1247982;1245738;1243152;1240152;1236612;1232382;1227246;1220862;1212744;1202100;1187610;1166994;1136124;1087950;1014426
1059;1275414;1276242;1275096;1274934;1274772;1274604;1274430;1274256;1274082;1273896;1273710;1273524;1273326;1273128;1272924;1272714;1272498;1272276;1272048;1271814;1271568;1271316;1271058;1270788;1270506;1270218;1269918;1269600;1269270;1268928;1268574;1268196;1267800;1267386;1266948;1266492;1266000;1265484;1264932;1264350;1263720;1263048;1262328;1261554;1260708;1259796;1258800;1257702;1256502;1255164;1253676;1252008;1250124;1247976;1245504;1242624;1239228;1235172;1230234;1224090;1216266;1205970;1191912;1171770;1141296;1092894;1017186
1060;1276392;1277226;1276092;1275936;1275780;1275618;1275456;1275294;1275120;1274952;1274772;1274592;1274406;1274214;1274022;1273824;1273614;1273404;1273188;1272960;1272732;1272492;1272240;1271988;1271718;1271442;1271154;1270854;1270542;1270212;1269876;1269516;1269138;1268742;1268328;1267890;1267422;1266930;1266408;1265850;1265250;1264608;1263924;1263180;1262376;1261506;1260552;1259508;1258362;1257090;1255668;1254078;1252272;1250220;1247856;1245102;1241856;1237974;1233240;1227342;1219818;1209894;1196286;1176666;1146666;1098132;1020162
1061;1277370;1278216;1277082;1276938;1276788;1276638;1276482;1276326;1276164;1276002;1275834;1275660;1275486;1275306;1275120;1274928;1274736;1274532;1274328;1274112;1273890;1273662;1273428;1273182;1272930;1272666;1272396;1272108;1271814;1271502;1271178;1270836;1270476;1270104;1269708;1269288;1268844;1268376;1267878;1267350;1266780;1266174;1265520;1264812;1264050;1263216;1262310;1261320;1260228;1259016;1257660;1256142;1254432;1252476;1250220;1247592;1244496;1240788;1236258;1230624;1223406;1213866;1200732;1181682;1152234;1103682;1023390
1062;1278348;1279206;1278078;1277940;1277802;1277658;1277508;1277358;1277208;1277052;1276890;1276728;1276566;1276392;1276218;1276038;1275852;1275660;1275462;1275264;1275054;1274838;1274616;1274382;1274142;1273890;1273632;1273362;1273080;1272786;1272480;1272156;1271820;1271460;1271088;1270692;1270272;1269828;1269354;1268850;1268310;1267734;1267116;1266444;1265718;1264932;1264074;1263132;1262094;1260942;1259658;1258218;1256592;1254732;1252590;1250094;1247148;1243614;1239300;1233918;1227024;1217886;1205256;1186818;1158012;1109568;1026906
1063;1279332;1280190;1279074;1278942;1278810;1278672;1278534;1278396;1278252;1278102;1277952;1277802;1277640;1277478;1277316;1277142;1276968;1276788;1276602;1276410;1276212;1276008;1275798;1275582;1275354;1275120;1274874;1274616;1274352;1274076;1273782;1273476;1273158;1272822;1272468;1272090;1271694;1271274;1270830;1270350;1269846;1269300;1268712;1268076;1267392;1266648;1265838;1264944;1263960;1262874;1261662;1260294;1258752;1256994;1254966;1252596;1249806;1246452;1242360;1237242;1230672;1221948;1209846;1192074;1164000;1115826;1030746
1064;1280310;1281180;1280070;1279944;1279818;1279692;1279560;1279428;1279296;1279158;1279014;1278870;1278720;1278570;1278414;1278252;1278090;1277916;1277742;1277562;1277376;1277184;1276986;1276782;1276566;1276344;1276116;1275876;1275624;1275360;1275090;1274802;1274496;1274184;1273848;1273494;1273122;1272726;1272306;1271856;1271376;1270860;1270308;1269714;1269066;1268364;1267602;1266762;1265832;1264806;1263660;1262376;1260924;1259262;1257348;1255110;1252470;1249302;1245426;1240584;1234350;1226058;1214508;1197444;1170204;1122474;1034976
1065;1281288;1282164;1281066;1280946;1280832;1280712;1280586;1280466;1280340;1280208;1280076;1279938;1279800;1279656;1279512;1279362;1279206;1279044;1278882;1278714;1278540;1278360;1278174;1277982;1277778;1277574;1277352;1277130;1276896;1276650;1276392;1276122;1275840;1275540;1275228;1274898;1274550;1274178;1273782;1273362;1272912;1272426;1271910;1271352;1270746;1270086;1269366;1268580;1267710;1266744;1265670;1264464;1263096;1261536;1259736;1257630;1255146;1252164;1248516;1243944;1238058;1230210;1219236;1202934;1176630;1129542;1039656
1066;1282272;1283154;1282062;1281954;1281840;1281732;1281618;1281498;1281378;1281258;1281138;1281006;1280880;1280748;1280610;1280466;1280322;1280178;1280022;1279866;1279704;1279536;1279362;1279182;1278990;1278798;1278594;1278384;1278168;1277934;1277694;1277448;1277184;1276902;1276608;1276302;1275972;1275630;1275258;1274868;1274448;1273992;1273512;1272990;1272420;1271808;1271136;1270398;1269582;1268682;1267680;1266552;1265268;1263810;1262124;1260162;1257834;1255038;1251618;1247328;1241796;1234398;1224030;1208532;1183272;1137066;1044864
1067;1283250;1284144;1283052;1282956;1282854;1282746;1282644;1282536;1282422;1282314;1282194;1282080;1281960;1281834;1281708;1281576;1281444;1281306;1281162;1281018;1280868;1280712;1280550;1280382;1280208;1280028;1279836;1279644;1279440;1279224;1279002;1278768;1278522;1278264;1277994;1277706;1277400;1277082;1276740;1276374;1275984;1275564;1275114;1274628;1274100;1273530;1272906;1272216;1271460;1270626;1269690;1268640;1267452;1266090;1264524;1262694;1260528;1257924;1254732;1250724;1245552;1238628;1228884;1214250;1190142;1145064;1050696
1068;1284234;1285128;1284048;1283958;1283862;1283766;1283670;1283568;1283466;1283364;1283256;1283148;1283040;1282926;1282806;1282686;1282560;1282434;1282302;1282170;1282026;1281882;1281738;1281582;1281420;1281252;1281078;1280898;1280712;1280514;1280310;1280094;1279866;1279626;1279374;1279110;1278828;1278534;1278216;1277880;1277520;1277130;1276716;1276266;1275780;1275252;1274676;1274040;1273344;1272570;1271706;1270734;1269636;1268376;1266924;1265232;1263228;1260816;1257858;1254138;1249338;1242888;1233798;1220070;1197228;1153566;1057284
1069;1285212;1286118;1285044;1284960;1284876;1284786;1284696;1284606;1284510;1284414;1284318;1284222;1284120;1284012;1283904;1283796;1283682;1283562;1283442;1283322;1283190;1283058;1282926;1282782;1282632;1282482;1282320;1282158;1281984;1281804;1281612;1281414;1281210;1280988;1280760;1280520;1280262;1279986;1279698;1279386;1279056;1278702;1278318;1277910;1277460;1276974;1276446;1275864;1275228;1274514;1273722;1272828;1271820;1270668;1269336;1267776;1265934;1263714;1260990;1257570;1253142;1247190;1238766;1225992;1204536;1162602;1064778
1070;1286190;1287108;1286040;1285962;1285884;1285806;1285722;1285638;1285554;1285470;1285380;1285290;1285200;1285104;1285002;1284906;1284798;1284696;1284588;1284474;1284354;1284234;1284114;1283982;1283850;1283712;1283562;1283412;1283256;1283094;1282920;1282740;1282554;1282356;1282146;1281924;1281690;1281438;1281174;1280892;1280592;1280274;1279926;1279548;1279146;1278702;1278222;1277694;1277106;1276464;1275738;1274928;1274010;1272960;1271742;1270326;1268646;1266624;1264140;1261020;1256970;1251522;1243794;1232016;1212054;1172196;1073370
1071;1287174;1288092;1287036;1286970;1286898;1286826;1286754;1286676;1286598;1286520;1286442;1286358;1286280;1286190;1286106;1286016;1285920;1285824;1285728;1285626;1285518;1285410;1285302;1285182;1285062;1284936;1284810;1284672;1284528;1284384;1284228;1284066;1283898;1283718;1283526;1283328;1283118;1282896;1282656;1282404;1282134;1281840;1281528;1281192;1280826;1280430;1279998;1279518;1278996;1278408;1277760;1277028;1276200;1275252;1274160;1272882;1271364;1269540;1267296;1264476;1260816;1255884;1248864;1238130;1219776;1182354;1083306
1072;1288152;1289082;1288032;1287972;1287906;1287846;1287780;1287714;1287642;1287576;1287504;1287432;1287360;1287282;1287204;1287120;1287042;1286958;1286868;1286778;1286682;1286586;1286490;1286382;1286280;1286166;1286052;1285932;1285806;1285674;1285536;1285392;1285242;1285080;1284912;1284738;1284546;1284348;1284138;1283916;1283670;1283412;1283136;1282836;1282512;1282158;1281768;1281348;1280880;1280364;1279782;1279134;1278396;1277550;1276578;1275438;1274088;1272462;1270464;1267950;1264680;1260270;1253982;1244328;1227696;1193082;1094892
1073;1289136;1290072;1289028;1288974;1288920;1288866;1288806;1288746;1288686;1288626;1288566;1288500;1288440;1288368;1288302;1288230;1288158;1288086;1288008;1287930;1287846;1287762;1287678;1287588;1287492;1287396;1287294;1287186;1287078;1286964;1286844;1286718;1286586;1286448;1286298;1286142;1285980;1285806;1285620;1285422;1285212;1284984;1284744;1284480;1284198;1283886;1283550;1283178;1282770;1282314;1281804;1281234;1280592;1279854;1278996;1278000;1276818;1275390;1273638;1271430;1268562;1264680;1259142;1250604;1235796;1204386;1108518
